,Year,state_id,Production_Loss(ton),Area_Loss(km^2),State_Code,State_Name
0,2021,0,268649.95189080905,1633.091406450584,AL,ALABAMA
1,2021,2,0.0,0.0,AZ,ARIZONA
2,2021,3,184784.0722871352,3933.6496993631454,AR,ARKANSAS
3,2021,4,0.0,0.0,CA,CALIFORNIA
4,2021,5,71388.7440381451,1348.3087711459357,CO,COLORADO
5,2021,6,0.0,0.0,CT,CONNECTICUT
6,2021,7,114488.50100806494,621.29020456243,DE,DELAWARE
7,2021,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
8,2021,9,12267.814583374073,80.66907566571496,FL,FLORIDA
9,2021,10,149810.0377934595,1252.8343499183477,GA,GEORGIA
10,2021,12,548.8568137152481,39.491823946945175,ID,IDAHO
11,2021,13,2224552.525359085,20931.617397381677,IL,ILLINOIS
12,2021,14,343149.4001847683,2884.8244262026305,IN,INDIANA
13,2021,15,8591380.56715433,52711.0532107682,IA,IOWA
14,2021,16,608055.4957627438,6297.494589923683,KS,KANSAS
15,2021,17,244967.2972152006,1726.674715026826,KY,KENTUCKY
16,2021,18,282733.397579443,4460.95544015893,LA,LOUISIANA
17,2021,19,0.0,0.0,ME,MAINE
18,2021,20,208840.88427780665,1026.5905366938,MD,MARYLAND
19,2021,21,0.0,0.0,MA,MASSACHUSETTS
20,2021,22,54701.9172121846,445.4983861087135,MI,MICHIGAN
21,2021,23,4291490.469681527,34669.085993896566,MN,MINNESOTA
22,2021,24,757557.477189936,8843.406046757207,MS,MISSISSIPPI
23,2021,25,1350763.8420934803,13169.567538016749,MO,MISSOURI
24,2021,26,711215.3785775003,11435.238418493196,MT,MONTANA
25,2021,27,1655592.534195919,18446.42461695025,NE,NEBRASKA
26,2021,28,0.0,0.0,NV,NEVADA
27,2021,29,0.0,0.0,NH,NEW HAMPSHIRE
28,2021,30,113489.73254865372,372.5236904349412,NJ,NEW JERSEY
29,2021,31,0.0,0.0,NM,NEW MEXICO
30,2021,32,940.3436395707474,8.556916470175157,NY,NEW YORK
31,2021,33,193217.62123771437,3746.2357420754806,NC,NORTH CAROLINA
32,2021,34,881051.6769109139,9508.74271175458,ND,NORTH DAKOTA
33,2021,35,944792.6712188036,4651.89586269992,OH,OHIO
34,2021,36,26242.651469861543,791.8762140399084,OK,OKLAHOMA
35,2021,37,0.0,0.0,OR,OREGON
36,2021,38,133876.08200310322,647.0327629782882,PA,PENNSYLVANIA
37,2021,39,0.0,0.0,RI,RHODE ISLAND
38,2021,40,7212.364506272668,310.10513749585823,SC,SOUTH CAROLINA
39,2021,41,4104640.475538655,26351.85427359051,SD,SOUTH DAKOTA
40,2021,42,323239.7318686845,2691.586894330956,TN,TENNESSEE
41,2021,43,16429.03731063668,627.626231693689,TX,TEXAS
42,2021,44,0.0,0.0,UT,UTAH
43,2021,45,0.0,0.0,VT,VERMONT
44,2021,46,153238.5356555833,899.896274864594,VA,VIRGINIA
45,2021,47,0.0,0.0,WA,WASHINGTON
46,2021,48,8564.620314462738,48.50597378598664,WV,WEST VIRGINIA
47,2021,49,753621.588495088,6358.991143700028,WI,WISCONSIN
48,2021,50,469260.2277673173,13979.234064568536,WY,WYOMING
49,2022,0,4073.004267594224,146.8127856300187,AL,ALABAMA
50,2022,2,0.0,0.0,AZ,ARIZONA
51,2022,3,281993.01807887404,6000.165386469675,AR,ARKANSAS
52,2022,4,0.0,0.0,CA,CALIFORNIA
53,2022,5,50078.63906250654,974.1048926788354,CO,COLORADO
54,2022,6,0.0,0.0,CT,CONNECTICUT
55,2022,7,6152.699434115334,85.28452630525122,DE,DELAWARE
56,2022,8,0.0,0.0,DC,DISTRICT OF COLUMBIA
57,2022,9,0.0,0.0,FL,FLORIDA
58,2022,10,78.97856399981154,1.2796099847981677,GA,GEORGIA
59,2022,12,186.46956110405185,12.719141501159832,ID,IDAHO
60,2022,13,8055065.330734897,42490.79068761876,IL,ILLINOIS
61,2022,14,4427984.604121502,19381.569649975085,IN,INDIANA
62,2022,15,1000800.6598486252,12839.0311593875,IA,IOWA
63,2022,16,1519.440871779162,108.02679785523615,KS,KANSAS
64,2022,17,2015080.1334708887,9146.882932275505,KY,KENTUCKY
65,2022,18,101097.94567996779,2947.9970072726433,LA,LOUISIANA
66,2022,19,0.0,0.0,ME,MAINE
67,2022,20,5024.727180558699,143.01543133330148,MD,MARYLAND
68,2022,21,0.0,0.0,MA,MASSACHUSETTS
69,2022,22,477923.6714720847,1783.162512731531,MI,MICHIGAN
70,2022,23,1800413.846771947,19899.631458565644,MN,MINNESOTA
71,2022,24,183044.2195083418,4327.576770136425,MS,MISSISSIPPI
72,2022,25,1394749.3929971657,10563.450152998856,MO,MISSOURI
73,2022,26,420977.7610288067,7448.764792523533,MT,MONTANA
74,2022,27,4610.726131997002,130.21205248717746,NE,NEBRASKA
75,2022,28,0.0,0.0,NV,NEVADA
76,2022,29,0.0,0.0,NH,NEW HAMPSHIRE
77,2022,30,4100.280756471576,54.039203940370015,NJ,NEW JERSEY
78,2022,31,0.0,0.0,NM,NEW MEXICO
79,2022,32,6666.923595088952,37.97465302551039,NY,NEW YORK
80,2022,33,3488.339380627752,262.6515177319459,NC,NORTH CAROLINA
81,2022,34,459954.73031862784,4971.003954925194,ND,NORTH DAKOTA
82,2022,35,4228510.732288308,15736.05642173358,OH,OHIO
83,2022,36,3806.3535727892663,89.43935278987527,OK,OKLAHOMA
84,2022,37,0.0,0.0,OR,OREGON
85,2022,38,148409.3588882812,790.4307952462079,PA,PENNSYLVANIA
86,2022,39,0.0,0.0,RI,RHODE ISLAND
87,2022,40,0.0,0.0,SC,SOUTH CAROLINA
88,2022,41,1464422.738177418,12413.622587336971,SD,SOUTH DAKOTA
